meshblock_id,deprivation_index,deprivation_scores
2011500,9,1134
2011600,9,1112
2011700,9,1112
2011800,7,1008
2011900,9,1096
2012000,9,1096
2012104,9,1124
2012106,8,1038
2012107,6,982
2012108,5,974
2012109,5,974
2012110,6,995
2012111,8,1051
2012112,6,974
2012113,6,995
2012114,6,974
2012115,9,1091
2012116,8,1033
2012117,8,1033
2012118,8,1071
2012200,5,974
2012301,5,958
2012302,9,1100
2012303,8,1051
2012400,9,1106
2012500,8,1067
2012600,8,1067
2012700,8,1051
2012800,8,1067
2012900,8,1071
2013000,8,1063
2013100,9,1091
2013200,8,1064
2013300,8,1064
2013400,8,1064
2013500,10,1153
2013600,10,1153
2013701,8,1071
2013702,8,1070
2013801,9,1124
2013802,9,1124
2013902,8,1049
2013903,8,1071
2013904,9,1124
2014000,8,1049
2014100,7,1022
2014201,7,1027
2014202,8,1049
2014300,7,1027
2014401,7,1027
2014402,8,1049
2014500,8,1070
2014600,8,1059
2014700,8,1059
2014800,7,1022
2014900,10,1153
2015000,7,1022
2015101,7,1024
2015102,9,1080
2015103,6,977
2015200,6,991
2015302,6,978
2015303,5,967
2015304,7,1005
2015402,8,1069
2015403,3,923
2015404,6,988
2015501,7,1001
2015502,8,1042
2015600,8,1042
2015700,7,1016
2015800,6,985
2015900,7,1022
2016000,6,981
2016100,8,1043
2016200,7,1001
2016300,7,1001
2016400,4,940
2016500,9,1116
2016600,8,1043
2016700,6,978
2016900,8,1043
2017001,8,1045
2017002,5,968
2017100,8,1065
2017200,8,1041
2017300,6,991
2017400,8,1036
2017500,8,1050
2017600,8,1050
2017700,4,940
2017800,6,977
2017900,6,984
2018000,7,1017
2018100,9,1116
2018200,7,1017
2018300,6,984
2018400,7,1026
2018500,7,1026
2018600,6,984
2018700,4,945
2018800,9,1085
2018900,6,977
2019000,7,1026
2019100,8,1065
2019200,8,1045
2019300,8,1045
2019400,9,1080
2019500,9,1080
2019600,7,1014
2019700,7,1018
2019800,8,1065
2019900,5,970
2020000,5,970
2020100,7,1018
2020200,6,978
2020300,6,978
2020400,8,1068
2020500,8,1068
2020600,9,1092
2020701,8,1058
2020702,8,1068
2020800,8,1058
2020900,6,994
2021000,8,1058
2021100,6,996
2021201,5,969
2021202,5,969
2021301,6,994
2021302,5,969
2021400,10,1191
2021500,8,1043
2021600,10,1194
2021700,9,1092
2021800,2,909
2021900,9,1076
2022000,7,1022
2022100,8,1043
2022200,9,1076
2022300,5,974
2022400,7,1006
2022500,5,974
2022700,7,1009
2022800,7,1009
2022900,7,1009
2023000,9,1081
2023100,7,1013
2023201,7,1013
2023202,9,1081
2023300,7,1018
2023400,7,1014
2023500,7,1014
2023600,7,1014
2023700,9,1092
2023900,8,1050
2024000,9,1092
2024100,7,1027
2024200,7,1027
2024300,8,1068
2024400,5,964
2024500,5,964
2024600,5,961
2024700,5,961
2024800,4,936
2024900,4,936
2025000,5,961
2025100,8,1031
2025200,9,1100
2025300,8,1061
2025400,9,1092
2025801,4,953
2025802,2,909
2025900,4,953
2026000,4,943
2026101,1,896
2026102,4,943
2026202,4,943
2026300,3,928
2026400,4,945
2026500,4,936
2026600,10,1239
2026700,10,1239
2026800,10,1320
2026900,8,1065
2027000,8,1065
2027100,8,1065
2027200,6,984
2027300,6,984
2027400,7,1003
2027500,7,1008
2027600,5,967
2027700,7,1002
2027800,7,1001
2027900,8,1032
2028000,8,1038
2028100,7,1002
2028200,4,941
2028300,7,1002
2028400,4,935
2028500,7,1002
2028600,3,933
2028700,3,921
2028800,3,927
2028900,3,927
2029000,4,941
2029100,10,1201
2029200,3,928
2029300,3,928
2029400,10,1429
2029600,3,921
2029700,3,924
2029800,5,970
2029900,3,921
2030000,3,924
2030100,2,907
2030200,4,941
2030300,3,933
2030400,4,941
2030500,5,972
2030600,7,1004
2030700,4,941
2030800,6,976
2030900,5,967
2031000,7,1029
2031100,7,1029
2031200,6,984
2031300,9,1082
2031400,8,1038
2031500,6,984
2031600,5,972
2031700,5,972
2031800,4,935
2031900,5,969
2032100,4,949
2032200,4,949
2032300,4,953
2032400,4,953
2032500,7,1030
2032600,7,1030
2032700,4,953
2032800,6,982
2033000,6,982
2033100,7,1030
2033200,7,1001
2033300,7,1030
2033400,7,1029
2033500,7,1029
2033600,7,1029
2033800,5,957
2033900,5,957
2034000,5,957
2034200,7,1001
2034300,7,1001
2034400,5,957
2034500,7,1001
2034800,4,949
2034902,2,917
2034903,1,885
2034904,1,869
2035001,1,895
2035002,5,957
2035100,1,871
2035201,1,871
2035202,1,871
2035300,2,908
2035500,2,917
2035600,1,890
2035700,3,919
2035800,1,890
2035900,2,909
2036000,2,908
2036100,2,909
2036301,8,1036
2036302,10,1144
2036303,,
2036400,10,1174
2036500,10,1144
2036600,10,1174
2036700,9,1137
2036800,8,1036
2036900,8,1036
2037000,9,1140
2037100,10,1144
2037301,10,1144
2037400,10,1144
2037602,9,1122
2037800,9,1122
2038000,9,1076
2038100,9,1078
2038201,9,1093
2038202,8,1036
2038301,9,1078
2038302,8,1043
2038400,8,1043
2038500,9,1078
2038600,9,1076
2038700,9,1137
2038800,9,1137
2038900,9,1119
2039000,10,1150
2039100,9,1119
2039200,10,1150
2039300,9,1098
2039400,10,1150
2039500,9,1098
2039600,9,1098
2039700,9,1077
2039800,9,1080
2039900,9,1094
2040000,9,1122
2040100,10,1187
2040200,9,1122
2040301,9,1080
2040302,9,1094
2040400,10,1187
2040600,5,956
2040701,4,940
2040702,6,985
2040703,4,940
2040801,8,1054
2040802,8,1054
2040900,6,985
2041000,6,985
2041100,9,1098
2041200,9,1098
2041300,7,1000
2041400,7,1000
2041500,4,940
2041600,8,1071
2041700,5,964
2041800,9,1129
2041900,9,1129
2042001,9,1129
2042002,10,1249
2042100,9,1119
2042200,5,964
2042300,4,947
2042400,7,1001
2042500,7,1001
2042600,8,1072
2042700,10,1232
2042800,8,1041
2042900,9,1080
2043000,7,1001
2043101,6,974
2043102,6,974
2043201,5,956
2043202,5,956
2043300,4,947
2043400,7,1010
2043600,9,1119
2043700,6,980
2043800,8,1072
2043900,10,1549
2044000,9,1086
2044100,8,1072
2044200,9,1086
2044300,6,980
2044400,9,1123
2044500,10,1232
2044600,8,1051
2044700,6,996
2044800,8,1032
2044900,8,1051
2045000,8,1041
2045101,6,976
2045102,8,1032
2045201,5,954
2045202,6,978
2045300,8,1035
2045401,3,933
2045403,8,1035
2045404,2,914
2045501,5,972
2045502,5,972
2045600,10,1215
2045701,10,1241
2045702,10,1242
2045800,10,1241
2045900,10,1242
2046000,10,1221
2046100,10,1261
2046201,10,1262
2046202,10,1241
2046300,10,1261
2046400,10,1261
2046500,10,1262
2046600,10,1289
2046700,10,1273
2046900,10,1247
2047001,10,1181
2047002,10,1273
2047100,10,1250
2047201,10,1215
2047202,10,1198
2047300,10,1215
2047400,10,1183
2047500,10,1198
2047601,10,1198
2047602,10,1151
2047701,10,1198
2047702,10,1151
2047800,10,1225
2047900,10,1262
2048000,10,1225
2048100,10,1151
2048200,10,1273
2048300,10,1273
2048400,10,1263
2048500,10,1153
2048600,10,1212
2048700,10,1362
2048800,10,1311
2048900,10,1228
2049000,10,1250
2049101,10,1181
2049102,10,1273
2049201,10,1181
2049202,10,1236
2049300,10,1236
2049401,10,1263
2049402,10,1263
2049403,10,1263
2049404,10,1161
2049500,10,1263
2049600,10,1174
2049700,10,1174
2049800,10,1263
2049900,10,1212
2050000,10,1212
2050100,10,1212
2050200,10,1190
2050300,9,1119
2050400,9,1134
2050501,10,1161
2050600,10,1213
2050701,10,1231
2050800,9,1124
2050901,10,1213
2051002,7,1002
2051100,8,1056
2051200,7,1002
2051301,7,1023
2051302,7,1023
2051401,7,1000
2051402,7,1017
2051502,7,1006
2051503,8,1064
2051504,4,939
2051601,4,939
2051602,4,939
2051603,4,939
2051800,7,1006
2052000,5,971
2052300,,
2052400,10,1144
2052600,10,1203
2052700,10,1203
2052900,,
2053000,,
2053104,10,1203
2053105,,
2053106,,
2053107,1,868
2053200,1,880
2053300,,
2053400,8,1036
2053501,1,865
2053601,1,882
2053701,3,920
2053702,2,910
2053811,1,862
2053812,1,862
2053813,4,937
2053817,1,887
2053819,1,874
2053820,1,887
2053821,1,887
2053822,1,859
2053823,1,872
2053824,1,859
2053825,1,859
2053826,1,893
2053827,1,872
2053828,1,893
2053829,1,872
2053830,1,872
2053831,1,872
2053832,1,862
2053833,1,862
2053900,9,1114
2054001,10,1142
2054002,10,1142
2054101,10,1142
2054102,10,1142
2054200,10,1142
2054300,9,1114
2054400,7,1017
2054500,8,1064
2054600,10,1148
2054700,10,1148
2054801,9,1137
2054802,9,1137
2054900,9,1137
2055000,10,1180
2055100,10,1204
2055200,9,1108
2055300,10,1205
2055400,10,1204
2055500,10,1204
2055600,9,1119
2055700,8,1056
2055800,9,1119
2055901,9,1106
2055902,9,1106
2056000,9,1106
2056101,10,1215
2056102,9,1106
2056200,9,1108
2056300,9,1108
2056401,3,919
2056402,3,919
2056403,2,902
2056501,2,901
2056502,2,901
2056503,2,901
2056601,3,929
2056604,4,939
2056608,1,884
2056610,1,892
2056611,2,913
2056614,1,870
2056615,1,870
2056616,7,1009
2056617,,
2056618,,
2056619,,
2056620,1,894
2056621,2,903
2056622,2,913
2056623,2,901
2056624,2,903
2056625,1,898
2056626,1,884
2056627,1,884
2056628,1,884
2056629,1,875
2056630,1,875
2056631,1,879
2056632,1,887
2056633,1,870
2056634,1,870
2056635,1,873
2056636,1,881
2056637,1,870
2056638,1,881
2056639,4,939
2056701,2,898
2056702,1,870
2056800,2,901
2056901,3,919
2056903,1,878
2056904,3,919
2056905,2,904
2056906,2,904
2057001,2,902
2057002,2,901
2057101,6,983
2057102,6,978
2057200,8,1039
2057302,8,1047
2057303,6,983
2057304,8,1039
2057305,7,1013
2057400,7,1013
2057501,9,1137
2057504,10,1245
2057505,8,1052
2057506,9,1077
2057507,9,1077
2057508,9,1077
2057601,9,1077
2057602,8,1052
2057700,7,1004
2057800,9,1099
2057901,2,901
2057902,1,894
2058002,9,1137
2058101,10,1159
2058102,9,1140
2058200,9,1140
2058300,9,1099
2058400,10,1235
2058500,10,1206
2058600,10,1330
2058701,10,1206
2058801,9,1107
2058802,9,1107
2058901,9,1107
2059000,10,1159
2059100,10,1201
2059200,10,1216
2059300,10,1201
2059400,10,1216
2059500,10,1290
2059600,10,1236
2059700,10,1168
2059800,10,1240
2059900,10,1344
2060001,10,1240
2060002,10,1212
2060100,10,1212
2060200,10,1226
2060300,10,1226
2060400,10,1226
2060500,10,1148
2060600,10,1310
2060700,10,1289
2060800,10,1261
2060900,10,1210
2061000,10,1217
2061100,10,1262
2061200,10,1289
2061300,10,1211
2061400,10,1293
2061501,10,1197
2061502,10,1210
2061600,10,1190
2061700,10,1245
2061800,9,1117
2061900,10,1234
2062000,10,1234
2062100,10,1176
2062400,10,1273
2062500,8,1046
2062600,9,1117
2062700,9,1096
2062802,8,1046
2062900,10,1204
2063000,10,1273
2063100,10,1293
2063200,10,1239
2063300,10,1293
2063400,10,1239
2063502,10,1293
2063600,10,1289
2063700,10,1289
2063800,10,1256
2063900,10,1256
2064000,10,1218
2064100,10,1182
2064200,10,1289
2064300,10,1182
2064400,10,1218
2064500,10,1242
2064600,9,1126
2064700,10,1204
2064800,10,1190
2064900,10,1239
2065000,10,1187
2065100,9,1126
2065200,10,1143
2065300,9,1075
2065401,1,892
2065402,1,892
2065403,1,895
2065500,1,892
2065600,1,890
2065700,1,895
2065801,4,936
2065802,4,936
2065900,4,941
2066001,3,928
2066002,1,890
2066100,3,933
2066201,1,893
2066202,3,933
2066301,3,933
2066302,1,893
2066303,1,892
2066401,4,939
2066402,2,916
2066403,1,880
2066500,1,880
2066600,4,941
2066703,2,915
2066704,2,916
2066705,3,928
2066706,1,886
2066800,3,928
2066900,1,889
2067000,1,889
2067100,2,915
2067200,1,886
2067301,2,902
2067302,2,902
2067400,1,886
2067500,2,916
2067600,2,916
2067700,1,891
2067801,1,891
2067802,1,891
2067900,3,918
2068000,3,918
2068100,6,988
2068200,6,988
2068300,4,941
2068400,3,918
2068500,3,918
2068600,4,941
2068700,4,943
2068800,6,978
2068900,1,870
2069001,4,941
2069003,4,943
2069004,1,888
2069005,1,888
2069103,1,870
2069105,1,870
2069106,3,923
2069107,2,906
2069108,2,906
2069203,3,922
2069204,1,878
2069205,1,881
2069206,3,922
2069207,1,878
2069208,2,906
2069303,3,923
2069304,1,894
2069307,1,888
2069308,1,865
2069309,1,865
2069310,2,909
2069311,1,877
2069400,1,871
2069500,3,919
2069600,1,871
2069700,2,915
2069801,7,1012
2069802,1,881
2069900,2,915
2070000,3,919
2070101,3,919
2070102,1,896
2070103,1,896
2070104,1,896
2070201,3,924
2070202,3,924
2070203,3,924
2070301,1,895
2070302,1,895
2070303,1,870
2070401,1,855
2070402,3,926
2070403,1,874
2070405,4,953
2070406,4,953
2070500,1,874
2070600,1,889
2070700,1,885
2070800,2,900
2070901,2,900
2070902,1,887
2070903,1,887
2071003,1,887
2071004,2,907
2071005,2,907
2071006,2,907
2071100,2,907
2071201,1,867
2071202,2,906
2071203,3,921
2071204,3,930
2071205,1,887
2071206,1,862
2071207,2,917
2071301,1,898
2071302,2,898
2071304,1,898
2071305,1,886
2071306,1,886
2071307,2,898
2071401,2,906
2071402,2,906
2071403,3,930
2071503,1,897
2071504,1,897
2071505,1,877
2071506,1,897
2071601,1,877
2071602,2,914
2071700,1,873
2071800,3,925
2071901,3,924
2071902,1,895
2072000,1,877
2072101,3,924
2072102,4,941
2072203,2,908
2072204,3,925
2072205,2,908
2072206,2,908
2072300,3,924
2072401,1,889
2072402,1,889
2072403,2,911
2072404,1,897
2072406,1,868
2072407,1,882
2072408,1,846
2072409,1,868
2072411,1,882
2072414,1,868
2072415,1,855
2072416,1,868
2072417,1,882
2072418,1,876
2072419,1,883
2072420,1,873
2072421,1,889
2072422,1,850
2072423,1,873
2072424,1,873
2072425,1,868
2072426,1,876
2072427,1,876
2072504,3,933
2072505,6,981
2072506,5,959
2072507,1,877
2072511,6,975
2072515,7,1008
2072516,2,914
2072517,2,911
2072518,1,870
2072519,1,893
2072520,1,877
2072522,1,863
2072524,1,850
2072525,1,850
2072526,1,886
2072527,1,876
2072528,3,929
2072529,7,1008
2072530,1,877
2072531,1,897
2072532,1,877
2072533,3,930
2072534,2,911
2072535,3,921
2072536,3,921
2072537,3,921
2072538,1,889
2072539,1,889
2072540,1,883
2072541,1,883
2072542,1,883
2072543,1,883
2072600,1,878
2072708,,
2072800,4,935
2072900,4,943
2073000,2,900
2073103,5,956
2073105,6,997
2073106,3,933
2073107,5,956
2073108,6,977
2073109,6,977
2073110,5,956
2073111,2,902
2073201,5,974
2073202,6,997
2073300,5,974
2073400,8,1062
2073500,3,921
2073600,3,921
2073700,8,1067
2073800,8,1067
2073900,4,951
2074000,1,893
2074100,3,929
2074201,2,905
2074202,3,921
2074301,4,941
2074302,5,960
2074400,4,951
2074500,5,962
2074600,6,997
2074700,2,905
2074800,2,905
2074900,6,989
2075000,6,989
2075101,2,915
2075102,3,917
2075103,4,940
2075200,6,981
2075301,6,981
2075302,6,981
2075401,3,933
2075402,2,912
2075500,3,928
2075600,2,912
2075700,4,951
2075800,4,951
2075900,5,963
2076000,5,963
2076100,7,1003
2076200,2,915
2076300,4,953
2076400,3,921
2076500,3,929
2076600,4,943
2076700,4,943
2076800,4,943
2076900,4,952
2077000,3,921
2077100,4,951
2077200,5,959
2077300,3,929
2077400,1,892
2077501,1,892
2077502,3,920
2077503,4,937
2077600,6,994
2077700,3,931
2077800,5,959
2077900,5,967
2078000,5,967
2078100,3,920
2078200,3,920
2078302,4,937
2078303,6,994
2078400,5,969
2078500,3,920
2078600,3,917
2078701,3,917
2078702,3,917
2078800,3,920
2078900,4,940
2079000,5,964
2079100,5,964
2079200,5,958
2079300,4,939
2079401,4,937
2079402,2,909
2079500,4,937
2079600,3,931
2079700,6,976
2079800,3,931
2079900,2,909
2080000,3,926
2080100,3,921
2080200,2,903
2080300,1,894
2080400,3,930
2080500,2,911
2080600,2,911
2080700,2,903
2080800,5,955
2080900,5,955
2081000,5,970
2081100,6,979
2081200,5,970
2081300,1,889
2081401,1,881
2081402,5,957
2081403,6,976
2081501,5,960
2081502,5,960
2081601,5,960
2081602,5,960
2081700,3,918
2081800,3,933
2081901,2,900
2081902,2,900
2081903,5,957
2082001,4,943
2082002,3,932
2082100,8,1053
2082200,8,1033
2082300,5,955
2082400,5,969
2082500,8,1035
2082600,10,1230
2082700,10,1230
2082800,5,969
2082900,5,969
2083000,7,1016
2083100,7,1017
2083200,5,961
2083300,7,1017
2083400,7,1017
2083500,5,961
2083600,2,915
2083700,6,983
2083800,6,983
2083900,7,1027
2084000,2,902
2084101,2,902
2084200,3,933
2084301,3,933
2084400,5,961
2084500,2,915
2084600,3,920
2084700,6,989
2084800,5,974
2084900,5,974
2085000,5,968
2085100,3,919
2085202,1,888
2085203,3,919
2085204,3,919
2085302,5,968
2085303,5,968
2085304,3,928
2085400,8,1064
2085500,7,1023
2085600,6,989
2085700,4,941
2085800,4,943
2085901,1,893
2085903,3,931
2085904,4,936
2085905,1,889
2086000,1,888
2086101,1,862
2086103,5,955
2086104,8,1060
2086203,4,940
2086204,1,894
2086302,2,903
2086303,2,902
2086304,2,915
2086306,3,922
2086307,1,854
2086310,3,927
2086312,5,955
2086315,1,889
2086316,2,901
2086317,3,918
2086318,1,885
2086403,2,909
2086404,3,921
2086406,2,902
2086407,5,963
2086408,2,915
2086409,1,893
2086501,5,955
2086502,1,878
2086605,1,878
2086606,1,881
2086607,1,888
2086608,1,878
2086609,1,875
2086610,2,915
2086611,3,924
2086612,4,936
2086613,2,902
2086614,3,929
2086615,2,902
2086704,1,871
2086706,1,898
2086708,2,906
2086709,2,902
2086710,1,889
2086713,1,875
2086714,1,865
2086715,1,866
2086716,1,883
2086722,1,878
2086723,1,878
2086724,1,869
2086725,2,912
2086726,1,873
2086729,1,864
2086730,1,875
2086731,1,875
2086732,1,864
2086733,1,883
2086734,1,870
2086735,1,870
2086736,1,870
2086737,1,875
2086738,1,888
2086739,1,888
2086740,1,888
2086801,3,921
2086802,3,921
2086803,3,929
2086900,1,890
2087001,1,894
2087002,2,901
2087103,1,859
2087104,1,877
2087200,1,880
2087300,1,859
2087401,1,872
2087402,1,872
2087500,1,872
2087603,1,891
2087604,2,899
2087605,2,900
2087606,3,918
2087607,2,902
2087700,3,928
2087800,2,903
2087900,1,889
2088000,1,889
2088100,1,880
2088200,1,875
2088300,2,904
2088500,1,868
2088600,1,886
2088701,1,881
2088703,2,903
2088704,1,881
2088800,1,883
2088900,1,884
2089001,1,880
2089002,1,884
2089100,1,886
2089200,1,880
2089300,1,892
2089400,1,885
2089500,1,877
2089600,1,887
2089700,2,907
2089801,2,907
2089802,3,924
2089803,3,924
2089804,2,916
2089900,1,884
2090001,1,884
2090002,1,895
2090101,4,936
2090102,1,895
2090201,4,936
2090202,2,901
2090203,2,901
2090300,2,901
2090402,4,937
2090403,2,916
2090404,3,921
2090500,3,921
2090601,3,921
2090603,1,867
2090700,1,867
2090800,1,883
2090900,1,885
2091000,2,904
2091100,1,866
2091200,2,913
2091300,1,884
2091400,1,880
2091500,1,878
2091602,1,878
2091603,2,899
2091604,1,878
2091700,2,914
2091800,3,924
2091900,2,914
2092000,1,877
2092100,1,886
2092200,3,919
2092300,2,901
2092400,1,877
2092500,1,886
2092600,1,870
2092700,4,947
2092800,1,862
2092900,1,884
2093000,1,882
2093100,2,915
2093200,1,885
2093300,2,899
2093400,2,899
2093500,2,899
2093600,2,899
2093701,1,883
2093703,1,873
2093704,3,921
2093705,3,921
2093706,1,869
2093707,1,887
2093803,1,869
2093804,1,882
2093805,1,882
2093806,1,885
2093807,3,917
2093900,2,910
2094001,2,910
2094002,1,873
2094101,2,910
2094102,1,889
2094200,1,887
2094300,1,896
2094400,1,898
2094500,1,884
2094601,1,887
2094602,1,878
2094700,1,878
2094801,3,921
2094802,1,878
2094803,1,864
2094804,1,864
2094805,2,904
2094900,1,884
2095000,1,884
2095101,1,884
2095102,1,864
2095103,1,864
2095202,1,886
2095203,2,904
2095204,2,904
2095205,1,896
2095400,3,919
2095500,1,873
2095600,3,919
2095700,3,919
2095800,1,893
2095900,1,873
2096000,1,893
2096100,2,901
2096200,2,901
2096300,4,941
2096400,1,893
2096500,4,941
2096600,1,898
2096700,1,898
2096800,3,928
2096900,1,874
2097000,1,874
2097100,2,909
2097200,1,879
2097300,3,919
2097400,1,864
2097502,1,885
2097503,1,879
2097504,3,919
2097601,1,892
2097602,1,885
2097700,1,889
2098000,1,889
2098100,2,902
2098200,1,864
2098300,1,885
2098400,1,885
2098501,2,903
2098502,1,869
2098602,1,869
2098700,1,869
2098800,1,883
2099000,1,878
2099100,1,887
2099200,1,883
2099300,2,902
2099400,2,901
2099500,2,909
2099600,2,909
2099800,2,914
2099901,2,903
2099902,3,930
2100000,2,903
2100100,3,930
2100200,1,878
2100300,2,901
2100400,1,892
2100500,1,885
2100600,1,885
2100700,2,909
2100800,2,909
2100900,2,914
2101000,1,878
2101100,1,873
2101200,1,867
2101300,1,867
2101400,1,878
2101500,1,873
2101600,1,867
2101700,2,909
2101801,4,941
2101802,1,878
2102002,3,923
2102003,3,928
2102004,3,928
2102005,3,928
2102101,4,937
2102102,4,937
2102200,1,887
2102300,2,901
2102400,1,880
2102501,2,906
2102502,1,880
2102600,5,954
2102700,5,954
2102800,3,921
2102900,1,897
2103001,1,897
2103002,3,921
2103100,3,919
2103200,4,952
2103300,2,901
2103400,4,953
2103500,2,901
2103600,4,950
2103700,2,909
2103800,1,885
2103900,4,952
2104000,10,1248
2104200,2,900
2104301,2,900
2104302,1,897
2104401,1,897
2104402,1,897
2104500,4,952
2104601,1,875
2104603,1,886
2104700,1,875
2104800,1,894
2104903,1,875
2104904,1,888
2104905,1,888
2104906,1,888
2104907,3,923
2105001,1,894
2105002,3,919
2105100,3,923
2105201,3,923
2105202,3,923
2105203,1,886
2105204,1,886
2105300,1,885
2105501,1,879
2105600,1,879
2105700,1,881
2105800,3,919
2105900,5,961
2106000,2,900
2106100,5,961
2106400,2,903
2106500,1,886
2106601,2,906
2106602,1,893
2106603,1,893
2106604,2,906
2106605,2,906
2106606,2,906
2106700,1,870
2106800,1,886
2106900,1,878
2107001,2,898
2107002,2,898
2107003,2,898
2107004,4,938
2107100,1,878
2107201,2,914
2107202,1,878
2107300,2,907
2107400,2,903
2107500,2,917
2107600,2,917
2107700,1,893
2107800,1,870
2107900,1,870
2108000,2,913
2108201,2,913
2108202,5,955
2108301,2,907
2108303,3,923
2108304,2,912
2108400,5,955
2108501,1,885
2108502,5,955
2108601,2,912
2108602,2,912
2108603,1,885
2108700,3,921
2108801,1,885
2108802,8,1071
2108803,8,1071
2108804,8,1071
2108805,8,1071
2108900,5,954
2109000,3,921
2109100,3,920
2109201,1,892
2109202,1,873
2109303,5,955
2109304,4,952
2109305,3,923
2109400,5,955
2109501,8,1049
2109502,8,1049
2109503,8,1049
2109600,4,935
2109700,1,893
2109801,5,954
2109802,4,935
2109900,5,954
2110003,4,935
2110004,3,930
2110006,1,892
2110007,2,913
2110008,2,913
2110101,4,938
2110102,3,931
2110103,3,931
2110200,3,931
2110301,6,984
2110302,4,945
2110400,3,926
2110500,3,931
2110601,4,935
2110602,4,935
2110700,3,931
2110800,4,938
2110900,1,843
2111000,2,900
2111100,4,944
2111200,2,914
2111300,4,944
2111401,5,957
2111500,2,915
2111600,2,904
2111700,1,893
2111800,2,915
2111900,1,862
2112000,1,874
2112101,2,904
2112102,2,904
2112200,1,874
2112300,5,955
2112400,1,893
2112500,1,879
2112600,1,866
2112700,1,866
2112800,1,873
2112900,1,877
2113000,1,855
2113100,1,877
2113201,1,873
2113202,1,866
2113301,1,873
2113302,2,911
2113400,2,911
2113500,1,872
2113601,1,872
